+-----------------------------------------------------------------------------+
|                         RASTER MAP CATEGORY REPORT                          |
|LOCATION: KEN2                                       Thu Apr 16 19:10:06 2020|
|-----------------------------------------------------------------------------|
|          north: 10674432.43287579    east:  977778.28195199                 |
|REGION    south:  9386262.60103682    west: -169427.68004663                 |
|          res:        499.87187887    res:      499.87187887                 |
|-----------------------------------------------------------------------------|
|MASK: none                                                                   |
|-----------------------------------------------------------------------------|
|MAP: (untitled) (rTravelTime__ken_go_facs in KEN2)                           |
|-----------------------------------------------------------------------------|
|                   Category Information                    |  square  |   %  |
|    #|description                                          |kilometers| cover|
|-----------------------------------------------------------------------------|
| 4341| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4342| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4343| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4344| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4345| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4346| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4347| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4348| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4349| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4350| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4351| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4352| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4353| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4354| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4355| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4356| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4357| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4358| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4359| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4360| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4361| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4362| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4363| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4364| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4365| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4366| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4367| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4368| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4369| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4370| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4371| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4372| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4373| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4374| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4375| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4376| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4377| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4378| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4379| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4380| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4381| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4382| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4383| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4384| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4385| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4386| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4387| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4388| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4389| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4390| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4391| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4392| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4393| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4394| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4395| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4396| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4397| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4398| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4399| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4400| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4401| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4402| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4403| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4404| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4405| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4406| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4407| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4408| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4409| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4410| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4411| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4412| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4413| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4414| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4415| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4416| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4417| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4418| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4419| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4420| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4421| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4422| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4423| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4424| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4425| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4426| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4427| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4428| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4429| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4430| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4431| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4432| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4433| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4434| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4435| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4436| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4437| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4438| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4439| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4440| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4441| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4442| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4443| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4444| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4445| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4446| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4447| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4448| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4449| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4450| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4451| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4452| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4453| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4454| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4455| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4456| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4457| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4458| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4459| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4460| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4461| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4462| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4463| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4464| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4465| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4466| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4467| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4468| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4469| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4470| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4471| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4472| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4473| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4474| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4475| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4476| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4477| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4478| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4479| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4480| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4481| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4482| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4483| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4484| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4485| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4486| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4487| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4488| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4489| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4490| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4491| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4492| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4493| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4494| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4495| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4496| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4497| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4498| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4499| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4500| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4501| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4502| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4503| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4504| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4505| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4506| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4507| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4508| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4509| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4510| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4511| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4512| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4513| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4514| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4515| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4516| . . . . . . . . . . . . . . . . . . . . . . . . . . |         9|  0.00|
| 4517| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4518| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4519| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4520| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4521| . . . . . . . . . . . . . . . . . . . . . . . . . . |         9|  0.00|
| 4522| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4523| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4524| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4525| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4526| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4527| . . . . . . . . . . . . . . . . . . . . . . . . . . |         9|  0.00|
| 4528| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4529| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4530| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4531| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4532| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4533| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4534| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4535| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4536| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4537| . . . . . . . . . . . . . . . . . . . . . . . . . . |         9|  0.00|
| 4538| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4539| . . . . . . . . . . . . . . . . . . . . . . . . . . |         9|  0.00|
| 4540| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4541| . . . . . . . . . . . . . . . . . . . . . . . . . . |         9|  0.00|
| 4542| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4543| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4544| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4545| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4546| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4547| . . . . . . . . . . . . . . . . . . . . . . . . . . |         9|  0.00|
| 4548| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4549| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4550| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4551| . . . . . . . . . . . . . . . . . . . . . . . . . . |         9|  0.00|
| 4552| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4553| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4554| . . . . . . . . . . . . . . . . . . . . . . . . . . |         9|  0.00|
| 4555| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4556| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4557| . . . . . . . . . . . . . . . . . . . . . . . . . . |         9|  0.00|
| 4558| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4559| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4560| . . . . . . . . . . . . . . . . . . . . . . . . . . |         9|  0.00|
| 4561| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4562| . . . . . . . . . . . . . . . . . . . . . . . . . . |         9|  0.00|
| 4563| . . . . . . . . . . . . . . . . . . . . . . . . . . |         9|  0.00|
| 4564| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4565| . . . . . . . . . . . . . . . . . . . . . . . . . . |         9|  0.00|
| 4566| . . . . . . . . . . . . . . . . . . . . . . . . . . |        11|  0.00|
| 4567| . . . . . . . . . . . . . . . . . . . . . . . . . . |         9|  0.00|
| 4568| . . . . . . . . . . . . . . . . . . . . . . . . . . |         9|  0.00|
| 4569| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
| 4570| . . . . . . . . . . . . . . . . . . . . . . . . . . |        10|  0.00|
